CT15471_1 132 1703
CT15471_1 1764 2309

CT39994_1 1 150
CT39994_1 225 413

CT9061_1 1 37
CT9061_1 101 233
CT9061_1 1685 1802
CT9061_1 1859 2010
CT9061_1 2069 2489

CT39926_1 1 153
CT39926_1 237 419

CT9199_1 1 30
CT9199_1 726 962
CT9199_1 5259 5474
CT9199_1 8898 9054
CT9199_1 11182 11303
CT9199_1 13041 13064
CT9199_1 13645 13764
CT9199_1 14041 14133
CT9199_1 14196 16935
CT9199_1 17026 17330
CT9199_1 17421 17951
CT9199_1 18014 19309
CT9199_1 19369 19532
CT9199_1 20070 20205

CT28361_1 1 301
CT28361_1 7240 7462
CT28361_1 7599 8773
CT28361_1 8841 8973
CT28361_1 9044 11492

CT11169_1 1 37
CT11169_1 411 1882

CT11425_1 1 57
CT11425_1 4641 4749
CT11425_1 4815 5056
CT11425_1 5113 6066

CT11317_1 1 55
CT11317_1 1087 2315

CT9139_1 1 58
CT9139_1 386 699
CT9139_1 3851 3962
CT9139_1 10084 10677
CT9139_1 10792 11063

CT11603_1 1 709
CT11603_1 767 837

CT10023_1 1 1223
CT10023_1 1345 1594

CT31166_1 1 154
CT31166_1 243 475
CT31166_1 532 1090
CT31166_1 8546 8580
CT31166_1 8639 8833
CT31166_1 8901 8975

CT9053_1 1 2182
CT9053_1 4741 4872
CT9053_1 8730 9556

CT32975_1 1 11
CT32975_1 69 590
CT32975_1 651 777

CT14234_1 1 956
CT14234_1 1261 1444
CT14234_1 1503 1639
CT14234_1 3024 4113

CT26525_1 1 3
CT26525_1 113 318
CT26525_1 456 1041

CT37641_1 1 131
CT37641_1 2158 2333
CT37641_1 4378 4571
CT37641_1 17973 18114
CT37641_1 18190 18294
CT37641_1 18361 18577
CT37641_1 18718 18736

CT27850_1 1 783
CT27850_1 848 1126

CT9680_1 1 276
CT9680_1 343 439
CT9680_1 496 616
CT9680_1 1232 1360
CT9680_1 1434 1613
CT9680_1 1673 1797
CT9680_1 1974 2056
CT9680_1 2137 2283

CT11825_1 1 36
CT11825_1 597 742
CT11825_1 807 1015
CT11825_1 1118 2022
CT11825_1 2092 2388

CT12479_1 1 118
CT12479_1 194 211
CT12479_1 297 379
CT12479_1 456 2627
CT12479_1 2687 2802
CT12479_1 2867 3103
CT12479_1 3168 3285
CT12479_1 3354 3471
CT12479_1 5604 5632

CT26776_1 1 369
CT26776_1 433 936
CT26776_1 990 1823
CT26776_1 1884 2962
CT26776_1 3018 3847
CT26776_1 3940 4171
CT26776_1 4289 4488
CT26776_1 4542 8041

CT11503_1 1 175
CT11503_1 243 1084

CT9347_1 1 5
CT9347_1 250 356
CT9347_1 423 922

CT10326_1 1 534
CT10326_1 3333 4808

CT13858_1 1 3
CT13858_1 1487 1677
CT13858_1 1750 1855
CT13858_1 1919 2065

CT12289_1 1 13
CT12289_1 131 342
CT12289_1 929 1126

CT26766_1 1 199
CT26766_1 4464 4673
CT26766_1 5946 6111
CT26766_1 6171 6287
CT26766_1 6362 6491

CT26679_1 1 261
CT26679_1 320 502

CT27296_1 1 93
CT27296_1 67767 67874
CT27296_1 80872 81010
CT27296_1 81602 82120
CT27296_1 85140 85307
CT27296_1 85450 85622

CT1253_1 1 265
CT1253_1 2139 2355
CT1253_1 2474 2727
CT1253_1 2795 3102
CT1253_1 3164 3778

CT2354_1 1 2154

CT1405_1 1 81
CT1405_1 729 797
CT1405_1 845 1282

CT34852_1 1 165
CT34852_1 218 1048

CT1840_1 1 1020
CT1840_1 3739 3955
CT1840_1 16740 17578

CT1826_1 1 371
CT1826_1 1304 1559
CT1826_1 1616 2086

CT2078_1 1 423

CT34862_1 1 6
CT34862_1 10203 10982
CT34862_1 11058 11072

CT34874_1 1 64
CT34874_1 2813 2949
CT34874_1 3732 3886
CT34874_1 4042 4486
CT34874_1 4917 5516
CT34874_1 5602 5766

CT6117_1 1 555

CT1078_1 1 207
CT1078_1 273 2384

CT41563_1 1 95
CT41563_1 226 463
CT41563_1 538 753

CT6173_1 1 3990
CT6173_1 5215 7138
CT6173_1 7199 7802
CT6173_1 8912 9512
CT6173_1 9587 9715

CT42762_1 1 1395
CT42762_1 16376 17231
CT42762_1 18173 18262
CT42762_1 23484 23620
CT42762_1 24086 24499
CT42762_1 27601 27714
CT42762_1 28619 28672

CT1010_1 1 522
CT1010_1 2567 2602

CT34847_1 1 61
CT34847_1 2152 2388
CT34847_1 5297 5865
CT34847_1 5974 6041
CT34847_1 7914 7992
CT34847_1 8851 9195
CT34847_1 9253 9426

CT1008_1 1 336
CT1008_1 1004 1421
CT1008_1 1554 1867

CT9902_1 1 423

CT8825_1 1 426

CT6017_1 1 1401

CT2049_1 1 423

CT9967_1 1 429

CT1433_1 1 244
CT1433_1 1411 1985
CT1433_1 2048 2882
CT1433_1 2946 3549
CT1433_1 3603 3708
CT1433_1 4306 4461
CT1433_1 4530 8585
CT1433_1 8927 10079
CT1433_1 10136 10917
CT1433_1 10966 12244
CT1433_1 13317 13515
CT1433_1 13903 14020
CT1433_1 14082 17680
CT1433_1 17740 17905

CT7458_1 1 579

CT30304_1 1 210

CT8783_1 1 80
CT8783_1 147 447
CT8783_1 641 1591
CT8783_1 1646 1973
CT8783_1 2039 3249
CT8783_1 3314 3565
CT8783_1 3650 3673

CT42784_1 1 36
CT42784_1 2287 2325
CT42784_1 2431 2470
CT42784_1 13256 13399
CT42784_1 19316 19466
CT42784_1 19544 19692
CT42784_1 21404 21426

CT2316_1 1 1295
CT2316_1 1601 1664

CT4934_1 1 87
CT4934_1 4787 5338
CT4934_1 5401 6118
CT4934_1 7372 7459
CT4934_1 7517 7730
CT4934_1 7793 8206
CT4934_1 8267 8369
CT4934_1 9289 9363
CT4934_1 14821 14970
CT4934_1 15107 15389
CT4934_1 15451 15542
CT4934_1 15619 15725

CT30931_1 1 456

CT4016_1 1 81
CT4016_1 681 2924
CT4016_1 2989 5233
CT4016_1 5362 6455

CT25970_1 1 1315
CT25970_1 1380 2038

CT8261_1 1 3189

CT4858_1 1 1872

CT13670_1 1 387
CT13670_1 2784 3352
CT13670_1 3426 3875
CT13670_1 4136 4217

CT3761_1 1 750

CT6528_1 1 79
CT6528_1 141 915
CT6528_1 1097 1256

CT3114_1 1 310
CT3114_1 572 985
CT3114_1 1057 3606
CT3114_1 3669 6103
CT3114_1 6181 6363

CT18399_1 1 6049
CT18399_1 6118 6314
CT18399_1 6387 6555
CT18399_1 7093 7199
CT18399_1 7314 7480
CT18399_1 7568 7754

CT30541_1 1 79
CT30541_1 14552 14678
CT30541_1 18599 18711
CT30541_1 19625 19675
CT30541_1 20999 21130
CT30541_1 21725 21837
CT30541_1 21902 22045
CT30541_1 24072 24168
CT30541_1 24225 24571
CT30541_1 24634 24789
CT30541_1 24913 24985
CT30541_1 26213 26412
CT30541_1 28137 28389
CT30541_1 28692 29107
CT30541_1 32314 33537

CT26196_1 1 909

CT38330_1 1 77
CT38330_1 181 352
CT38330_1 421 602
CT38330_1 666 823
CT38330_1 1230 1733
CT38330_1 1800 2021
CT38330_1 2081 2256

CT14688_1 1 759
CT14688_1 824 4075
CT14688_1 4141 4230
CT14688_1 8884 8930
CT14688_1 9638 11462
CT14688_1 11540 11923
CT14688_1 11988 12197

CT31113_1 1 205
CT31113_1 268 650
CT31113_1 723 1400

CT25538_1 1 999

CT41866_1 1 72
CT41866_1 352 454
CT41866_1 528 719
CT41866_1 1373 1562
CT41866_1 1659 1740
CT41866_1 2155 2163

CT23511_1 1 269
CT23511_1 2432 2555
CT23511_1 2622 2790
CT23511_1 3005 3051

CT8649_1 1 210
CT8649_1 278 670
CT8649_1 752 2518

CT27194_1 1 206
CT27194_1 8362 8492
CT27194_1 10107 10204
CT27194_1 15446 15572
CT27194_1 19048 19109
CT27194_1 19678 19726
CT27194_1 21469 21543
CT27194_1 22942 24220
CT27194_1 24292 24535
CT27194_1 24593 26422
CT27194_1 26503 26592

CT33838_1 1 19
CT33838_1 2883 3142
CT33838_1 3205 3422
CT33838_1 3508 4585

CT3980_1 1 549
CT3980_1 4261 4335
CT3980_1 4795 4860
CT3980_1 4985 5380
CT3980_1 5447 5686
CT3980_1 5753 6081
CT3980_1 6141 10801
CT3980_1 10860 11137
CT3980_1 11197 11391
CT3980_1 11450 11895
CT3980_1 11976 12273

CT5198_1 1 117
CT5198_1 182 376
CT5198_1 447 981
CT5198_1 1116 1261
CT5198_1 3383 3573
CT5198_1 4449 4548

CT21965_1 1 23
CT21965_1 633 677
CT21965_1 2689 2712
CT21965_1 3345 3717
CT21965_1 4555 4773
CT21965_1 4851 4943
CT21965_1 5009 5089
CT21965_1 5730 5808
CT21965_1 6043 6299

CT7032_1 1 26
CT7032_1 100 260
CT7032_1 321 454
CT7032_1 509 1115
CT7032_1 1207 1300
CT7032_1 1378 1495

CT5058_1 1 184
CT5058_1 4290 4630
CT5058_1 4743 4934
CT5058_1 5000 5392

CT11501_1 1 102
CT11501_1 180 409
CT11501_1 475 892

CT20401_1 1 111
CT20401_1 184 1553
CT20401_1 1613 2187
CT20401_1 2256 2617

CT27904_1 1 1707

CT26176_1 1 126
CT26176_1 722 754
CT26176_1 6107 6163
CT26176_1 6627 6803
CT26176_1 23383 23560
CT26176_1 23639 23779
CT26176_1 23857 24088
CT26176_1 24927 25090
CT26176_1 25148 25209

CT27926_1 1 72
CT27926_1 1544 1969

CT29492_1 1 1023

CT40657_1 1 146
CT40657_1 1689 1762
CT40657_1 1831 2587
CT40657_1 2658 2774
CT40657_1 2842 3070
CT40657_1 3143 3300
CT40657_1 3362 3468
CT40657_1 4098 4291
CT40657_1 5951 6070
CT40657_1 6440 6451
CT40657_1 8540 8743
CT40657_1 8974 9113
CT40657_1 9245 9329
CT40657_1 12634 12750

CT19926_1 1 3015

CT25886_1 1 42
CT25886_1 466 673
CT25886_1 912 5213
CT25886_1 5283 5449
CT25886_1 5516 5602
CT25886_1 5663 5893

CT21889_1 1 1329

CT5938_1 1 125
CT5938_1 564 2409

CT24895_1 1 109
CT24895_1 5411 5538
CT24895_1 5811 5949
CT24895_1 6238 6368
CT24895_1 9002 9042
CT24895_1 9108 9297
CT24895_1 9434 9496
CT24895_1 9567 9739
CT24895_1 9857 10091
CT24895_1 10150 10263

CT19284_1 1 27
CT19284_1 1374 1591
CT19284_1 2081 3047
CT19284_1 3119 3195
CT19284_1 4291 5420
CT19284_1 5495 5745
CT19284_1 5807 5958
CT19284_1 6036 6138

CT13918_1 1 804
CT13918_1 870 974
CT13918_1 1037 1285
CT13918_1 1598 1732
CT13918_1 1793 1952
CT13918_1 2013 2316
CT13918_1 2368 3591
CT13918_1 3652 3839
CT13918_1 3909 4065
CT13918_1 4134 4408
CT13918_1 4507 4792
CT13918_1 4867 5066
CT13918_1 5133 5420
CT13918_1 5483 5706
CT13918_1 5772 6212

CT26958_1 1 201
CT26958_1 459 1193
CT26958_1 1267 1394
CT26958_1 1760 2063
CT26958_1 2179 2469
CT26958_1 3822 4052
CT26958_1 5222 5695
CT26958_1 5759 5898
CT26958_1 5959 6069
CT26958_1 6143 6383
CT26958_1 6517 6883
CT26958_1 6955 7129
CT26958_1 7192 8218
CT26958_1 8916 10096
CT26958_1 10466 11163
CT26958_1 11232 11674

CT27902_1 1 150
CT27902_1 7556 7744
CT27902_1 7853 8058
CT27902_1 12137 12265
CT27902_1 15402 15493
CT27902_1 15594 15870
CT27902_1 16025 16334
CT27902_1 17543 17851
CT27902_1 21273 21335
CT27902_1 22946 23126
CT27902_1 23186 23397
CT27902_1 23473 23572
CT27902_1 29337 29405
CT27902_1 31975 32252
CT27902_1 32336 32509
CT27902_1 33807 33969
CT27902_1 34947 35134
CT27902_1 35268 35511
CT27902_1 37963 38174
CT27902_1 38819 39226
CT27902_1 40353 40526
CT27902_1 44281 44403
CT27902_1 46102 46224
CT27902_1 47211 47405
CT27902_1 48025 48270
CT27902_1 50368 50638
CT27902_1 55053 55357
CT27902_1 57060 58064

CT4920_1 1 162
CT4920_1 40477 40726
CT4920_1 42445 42726
CT4920_1 43986 44658
CT4920_1 44731 45155
CT4920_1 45216 45647
CT4920_1 46164 47561
CT4920_1 47997 48679
CT4920_1 48759 49017
CT4920_1 49080 49208
CT4920_1 49478 49728

CT22127_1 1 15
CT22127_1 704 886
CT22127_1 1051 1179
CT22127_1 1245 1374
CT22127_1 4403 4503
CT22127_1 7042 7085
CT22127_1 7151 7292
CT22127_1 7941 8012

CT42314_1 1 64
CT42314_1 6439 6463
CT42314_1 6592 6640
CT42314_1 7210 7299
CT42314_1 8296 8374
CT42314_1 8503 8591
CT42314_1 8796 8963

CT14524_1 1 71
CT14524_1 174 573

CT41767_1 1 265
CT41767_1 457 775
CT41767_1 839 1097
CT41767_1 1177 1464

CT33845_1 1 288
CT33845_1 350 637

CT27993_1 1 695
CT27993_1 995 1325

CT31083_1 1 78
CT31083_1 580 724
CT31083_1 790 981
CT31083_1 1065 1475
CT31083_1 1732 2063
CT31083_1 3049 3124
CT31083_1 3198 4406
CT31083_1 4479 4616
CT31083_1 4707 5674
CT31083_1 5727 5899
CT31083_1 7354 7384

CT19258_1 1 1631
CT19258_1 1836 2491
CT19258_1 2551 2712
CT19258_1 2781 3054
CT19258_1 3125 3227
CT19258_1 3321 3386

CT27796_1 1 48
CT27796_1 942 1052
CT27796_1 2927 3142
CT27796_1 3206 3415
CT27796_1 3486 3914
CT27796_1 3980 4150

CT25676_1 1 1197

CT41661_1 1 9
CT41661_1 91 183
CT41661_1 286 476
CT41661_1 550 2178
CT41661_1 2260 2418
CT41661_1 2487 2619

CT5657_1 1 90
CT5657_1 16955 17274
CT5657_1 17552 18488

CT6271_1 1 393

CT42249_1 1 99
CT42249_1 2061 2232
CT42249_1 2296 2463
CT42249_1 2539 2825
CT42249_1 2902 3736
CT42249_1 8173 9098

CT36899_1 1 66
CT36899_1 792 1187

CT13380_1 1 334
CT13380_1 17938 18481
CT13380_1 18555 18970
CT13380_1 19056 19642
CT13380_1 19952 20222
CT13380_1 20281 20401
CT13380_1 20528 20616
CT13380_1 21870 23507
CT13380_1 23856 24370

CT14508_1 1 525

CT14526_1 1 561

CT13810_1 1 627

CT14530_1 1 642

CT25664_1 1 205
CT25664_1 1347 3067

CT36761_1 1 28
CT36761_1 102 997

CT40586_1 1 28
CT40586_1 95 291

CT19274_1 1 28
CT19274_1 98 297

CT14600_1 1 102
CT14600_1 220 398
CT14600_1 465 1022
CT14600_1 1081 1577
CT14600_1 1633 1717
CT14600_1 1773 1890

CT29378_1 1 60
CT29378_1 107 143
CT29378_1 241 377

CT20542_1 1 99
CT20542_1 740 964
CT20542_1 1026 1808
CT20542_1 1874 2302
CT20542_1 2370 2564

CT24417_1 1 63
CT24417_1 274 426
CT24417_1 654 1037

CT29308_1 1 72
CT29308_1 134 212
CT29308_1 278 369
CT29308_1 432 534
CT29308_1 588 688

CT29720_1 1 51
CT29720_1 6035 6520
CT29720_1 6823 6941
CT29720_1 7574 7896
CT29720_1 8832 9934

CT18691_1 1 56
CT18691_1 111 3333

CT21638_1 1 154
CT21638_1 2930 4266

CT31457_1 1 17
CT31457_1 224 358
CT31457_1 862 1129

CT27400_1 1 109
CT27400_1 1230 1300
CT27400_1 1362 1958
CT27400_1 2020 2626
CT27400_1 3396 3691

CT28499_1 1 19
CT28499_1 442 585
CT28499_1 642 2453
CT28499_1 2515 3584
CT28499_1 3646 4137
CT28499_1 4193 4526
CT28499_1 4588 5866
CT28499_1 5929 6098
CT28499_1 6154 6267
CT28499_1 6334 7318
CT28499_1 7384 7853
CT28499_1 7909 8200
CT28499_1 8264 8371
CT28499_1 8434 8577
CT28499_1 8633 9050

CT28637_1 1 302
CT28637_1 578 823
CT28637_1 876 1047
CT28637_1 1108 1422
CT28637_1 1482 1938
CT28637_1 1993 2093
CT28637_1 2163 2550
CT28637_1 2607 3315
CT28637_1 3372 3668
CT28637_1 3731 4097
CT28637_1 4158 4712

CT14690_1 1 366
CT14690_1 10674 11227
CT14690_1 11297 11468
CT14690_1 11537 11749

CT24084_1 1 52
CT24084_1 113 1911
CT24084_1 1969 2514

CT38257_1 1 91
CT38257_1 152 3145

CT13140_1 1 11
CT13140_1 2301 2522
CT13140_1 2693 2861
CT13140_1 3863 3960
CT13140_1 4054 4753

CT40931_1 1 192
CT40931_1 2546 3011
CT40931_1 3130 3465
CT40931_1 3625 4190

CT21420_1 1 1387
CT21420_1 1439 1686

CT20816_1 1 2577
CT20816_1 2663 3244

CT39049_1 1 115
CT39049_1 181 233

CT13766_1 1 1338

CT24541_1 1 10
CT24541_1 369 1783

CT20289_1 1 15
CT20289_1 190 693

CT20309_1 1 12
CT20309_1 84 419

CT20333_1 1 15
CT20333_1 105 611

CT27342_1 1 589
CT27342_1 9232 9779

CT22415_1 1 51
CT22415_1 479 514
CT22415_1 1054 1247
CT22415_1 1358 1618
CT22415_1 1678 1912

CT13826_1 1 1287

CT19660_1 1 1039
CT19660_1 10107 10475
CT19660_1 10972 11226
CT19660_1 13074 14062

CT37211_1 1 40
CT37211_1 289 692
CT37211_1 750 899

CT24290_1 1 1369
CT24290_1 62120 62803
CT24290_1 68230 68318
CT24290_1 90329 91582
CT24290_1 91719 91863
CT24290_1 101606 101844
CT24290_1 105003 106011
CT24290_1 106177 107585

CT26298_1 1 1350
CT26298_1 1898 4345

CT20229_1 1 99
CT20229_1 1123 1218
CT20229_1 1356 2174

CT18629_1 1 195
CT18629_1 826 1016
CT18629_1 1087 1342
CT18629_1 4385 4608
CT18629_1 4677 4881
CT18629_1 4952 5199
CT18629_1 5264 5417

CT11145_1 1 195
CT11145_1 533 666
CT11145_1 730 857
CT11145_1 924 1538
CT11145_1 2055 2466
CT11145_1 2533 5118
CT11145_1 5177 5513
CT11145_1 5571 5871
CT11145_1 5933 6144

CT28091_1 1 67
CT28091_1 685 2123

CT30751_1 1 97
CT30751_1 906 1008
CT30751_1 1101 2313
CT30751_1 2416 2944
CT30751_1 3004 3249
CT30751_1 3308 3551
CT30751_1 3620 4514
CT30751_1 4574 4720
CT30751_1 4777 4887
CT30751_1 4957 5136
CT30751_1 5201 5508
CT30751_1 5570 5705
CT30751_1 5768 5845

CT16429_1 1 30
CT16429_1 937 1609
CT16429_1 1668 1930
CT16429_1 1996 2225
CT16429_1 2286 2448

CT21282_1 1 57
CT21282_1 3553 4473
CT21282_1 4571 5113

CT13057_1 1 3
CT13057_1 373 524
CT13057_1 584 824

CT26372_1 1 202
CT26372_1 785 1697
CT26372_1 1820 1982
CT26372_1 2217 2405
CT26372_1 4883 5035
CT26372_1 5980 6075

CT38084_1 1 1387
CT38084_1 1444 1691

CT28477_1 1 69
CT28477_1 1059 1170
